title,location,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,schedule_type,url,description_short,description
"Director, Product Management – AI Networking Spectrum X","US, CA, Santa Clara",2026-07-08,JR2019242,nvidia,2026-07-02,2026-07-08,0.3688,Full time,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Director--Product-Management---AI-Networking-Spectrum-X_JR2019242,,"NVIDIA’s Datacenter Ethernet Business is growing rapidly. We are seeking a Director-level Product Manager with deep technical expertise in networking hardware, silicon, and platform architecture to lead global product strategy for next-generation Ethernet networking solutions. This senior leadership role offers broad cross-functional collaboration, executive visibility, and global responsibility for shaping NVIDIA’s intelligent networking portfolio.As a product management leader, you will define the long-term strategy and drive the lifecycle of advanced networking hardware and silicon platforms, working closely with architecture, ASIC, systems, software, and go-to-market teams worldwide. Positioned at the intersection of AI infrastructure, high-performance networking, and cloud-scale datacenter innovation, you will influence the direction of NVIDIA’s next-generation networking technologies and help shape the future of accelerated computing.What You’ll Be Doing:Lead the strategic direction and product vision for NVIDIA’s Ethernet networking hardware and silicon platforms, driving product planning, execution, lifecycle management, and technology transitions.Define product requirements and roadmaps for next-generation networking ASICs, systems, and platforms in collaboration with engineering, architecture, and key ecosystem partners.Drive cross-functional execution across hardware, silicon, firmware, software, operations, and business teams to deliver industry-leading networking solutions for AI and cloud datacenters.Partner with strategic customers and hyperscalers to understand emerging requirements and translate them into differentiated networking products.Represent the product strategy with executive leadership, customers, and industry partners, influencing the evolution of NVIDIA’s datacenter networking portfolio.What We Need to See:BS/MS in Engineering or equivalent experience.15+ years of overall experience with 8+ years in software or infrastructure roles within the networking industry, with deep technical proficiency.Deep knowledge of Ethernet switch and router hardware, including switching/routing ASICs, packet-processing pipelines, and the underlying silicon that powers modern data center networks.Solid grounding in data center hardware, rack-level build, and physical infrastructure is required. This includes server, networking, power, cooling, and cabling considerations that develop how AI and cloud fabrics are deployed at scale.Experience leading product strategy development and delivery in complex global organizations as a senior IC (director-level scope) or people leader.A strong blend of systems-level technical depth, business insight, and critical thinking.Demonstrates outstanding communication and confidence when sharing ideas at the executive level. Influences global teams without authority. Manages competing priorities effectively in a rapidly changing environment.Ways to Stand Out From the Crowd:Background in modern data center networking, including telemetry, analytics, and automation powered by artificial intelligence.Hands-on exposure to switch silicon, NPUs/DPUs, or merchant ASIC platforms and the software that orchestrates them.Experience with deep learning, data science, and GPU-accelerated environments.Demonstrated success launching and scaling highly technical infrastructure products globally.Passion for technology, innovation, and solving complex networking challenges.At NVIDIA, we are at the forefront of breakthroughs in Artificial Intelligence, High-Performance Computing, and Visualization. Our teams are composed of driven, innovative professionals dedicated to pushing the boundaries of technology. We offer highly competitive salaries, an extensive benefits package, and an inclusive work environment. If you consider yourself to be a leader in this space then this is a role for you!Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 272,000 USD - 425,500 USD.You will also be eligible for equity and benefits.Applications for this job will be accepted at least until July 12, 2026.This posting is for an existing vacancy. NVIDIA uses AI tools in its recruiting processes.NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law."
Enterprise Product Engineer - Fullstack,"US, CA, Santa Clara; US, Remote",2026-07-08,JR2017906,nvidia,2026-07-08,2026-07-08,0.4635,Full time,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Enterprise-Product-Engineer---Fullstack_JR2017906,,"NVIDIA's invention of the GPU in 1999 sparked the growth of the PC gaming market, redefined modern computer graphics, and revolutionized parallel computing. More recently, GPU deep learning ignited modern AI — the next era of computing — with the GPU acting as the brain of computers, robots, and self-driving cars that can perceive and understand the world. Today, we are increasingly known as ""the AI computing company."" Are you willing to challenge yourself, and build phenomenal software by working with the smartest people in the world? Join us at the forefront of technological advancement. We’re hiring a Senior Fullstack Engineer to develop the future of developer infrastructure with NVIDIA Brev. You’ll lead the development of dev-focused cloud tooling that unlocks GPU infrastructure across any cloud with one click. This is a high-impact role for someone who thrives on product thinking, enjoys writing polished frontend and robust backend code, and contributes actively to open source communities.What You’ll Be Doing:Design and build fullstack features with React/Next.js and Go that empower developers to launch cloud GPU environments seamlesslyShape the developer experience through devtools-style thinking and customer empathyOwn large product surface areas end-to-end — from UI/UX flows to cloud backend APIsCollaborate cross-functionally with design, product, and marketing to build great UX and landing surfacesDrive OSS contributions and cultivate community engagement with our open infrastructure librariesArchitect scalable systems using Kubernetes, SQL, and protobuf-based APIsDefine and uphold best practices for code quality, testing, and release processesWhat We Need to See:B.S. Degree or equivalent experience8+ years of software engineering experience across both frontend and backend domainsProficiency with React, Next.js, TypeScript, and modern web development practicesStrong backend skills in Golang with experience in Protobuf/gRPC, OpenAPI, and building APIs for distributed systemsHands-on experience working with Kubernetes, cloud infrastructure (AWS/GCP/Azure), and SQL databasesProven ability to lead or maintain open-source projects, with a bias for shippingStrong product intuition and a history of working closely with design or product teamsExperience using AI agents in production to accelerate software development Empathy for developers and a drive to simplify complex infrastructure into delightful experiencesWays to Stand Out from the crowd:Prior experience building developer tools, cloud platforms, or CLI/SDKs for technical usersDeep knowledge of container orchestration, system design, and reliability patternsA track record of OSS leadership or maintainer status on high-visibility projectsNVIDIA is widely considered one of the technology world’s most desirable employers. We have some of the world's most forward-thinking and hardworking people on our team. If you're creative and autonomous, we want to hear from you!Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 184,000 USD - 287,500 USD for Level 4, and 224,000 USD - 356,500 USD for Level 5.You will also be eligible for equity and benefits.Applications for this job will be accepted at least until July 12, 2026.This posting is for an existing vacancy. NVIDIA uses AI tools in its recruiting processes.NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law."
Senior Perception Engineer - Autonomous Vehicles,"US, CA, Santa Clara",2026-07-08,JR2021074,nvidia,2026-07-08,2026-07-08,0.3713,Full time,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Perception-Engineer---Autonomous-Vehicles_JR2021074,,"Intelligent machines powered by Artificial Intelligence computers that can learn, reason and interact with people are no longer science fiction. GPU Deep Learning has provided the foundation for machines to learn, perceive, reason and solve problems. Now, NVIDIA’s GPU runs Deep Learning algorithms, simulating human intelligence, and acts as the brain of computers, robots and self-driving cars that can perceive and understand the world.We are now looking for an extraordinary Senior Perception Engineer to develop and productize NVIDIA’s autonomous driving solutions. As a member of our perception team, you will work on building world-class 3D obstacle perception solutions based on multi-sensor fusion, including cameras, ultrasonic sensors, and radar, to estimate high-resolution reconstruction of the world. The primary approach will be deep learning. You will be challenged to improve robustness and accuracy as well as efficiency of the solutions to fully enable autonomous driving anywhere and anytime.What you’ll be doing:Perception experts with application focus will be on multi-sensor fusion based deep learning model development for obstacle perception/fusion in complex driving environments.Applied research and development of innovative deep learning and multi-sensor fusion algorithms to improve output accuracy of 3D obstacle perception solutions under challenging and diverse scenarios.Identify and analyze the strength and weakness of the developed 3D obstacle perception solutions using large scale benchmark data (both real and synthetic) and improve them iteratively through KPI building and optimization. This includes careful data verification, model architecture design, understanding details of loss function engineering, and being capable of finding detailed ML bugs and iterating toward perfection.Productize the developed 3D obstacle perception solutions by meeting product requirements for safety, latency, and SW robustness, with a strong emphasis on production deep learning model development.Drive and prioritize data-driven development by working with large data collection and labeling teams to bring in high value data to improve perception system accuracy. Efforts will include data collection prioritization and planning, labeling prioritization, so that value of data is maximized.What we need to see:5+ years of hands-on work experience in developing deep learning and algorithms to solve sophisticated real world problems, and proficiency in using deep learning frameworks (e.g., PyTorch).Experience in multi-sensor fusion (cameras, ultrasonic sensors, radar) for perception tasks, particularly in high-resolution world reconstruction.Proven experience in production deep learning model development, including careful data verification, model architecture design, loss function engineering, and debugging ML models.Experience in data-driven development and collaboration with data and ground truth teams.Strong programming skills in python and/or C++.Outstanding communication and teamwork skills as we work as a tightly-knit team, always discussing and learning from each other.BS/MS/PhD in CS, EE, sciences or related fields (or equivalent experience)Ways to stand out from the crowd:Experience on end-to-end deep learning model development is a plus.Proven expertise in developing perception solutions for autonomous driving or robotics using deep learning with multi-sensor input.Hands-on experience in developing and deploying DNN-based solutions to embedded platforms for real time applications.Good understanding of fundamentals of 3D computer vision, camera calibrations including intrinsic and extrinsic, and sensor fusion principles.Experience with development in CUDA language. The ability to implement CUDA kernels as part of training or inference pipelines.Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 152,000 USD - 241,500 USD for Level 3, and 184,000 USD - 287,500 USD for Level 4.You will also be eligible for equity and benefits.Applications for this job will be accepted at least until July 12, 2026.This posting is for an existing vacancy. NVIDIA uses AI tools in its recruiting processes.NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law."
"Senior Deep Learning Engineer – Perception, Autonomous Driving","US, CA, Santa Clara",2026-07-08,JR2021015,nvidia,2026-07-08,2026-07-08,0.4052,Full time,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Deep-Learning-Engineer---Perception--Autonomous-Driving_JR2021015,,"NVIDIA is pioneering the future of autonomous driving! Our comprehensive autonomous driving platform, NVIDIA DRIVE, is used by hundreds of automakers, truck makers, tier-1 suppliers, and robotaxi companies globally. We are looking for a world-class Principal Deep Learning Engineer to join our Autonomous Driving Perception team.In this highly impactful role, you will lead the development of state-of-the-art perception systems that enable our vehicles to understand their environment with superhuman accuracy! You will drive the architectural vision for our core deep learning models, focusing on detection, segmentation, and tracking, and guide these technologies from research to production.What you'll be doing:Architect and Innovate: Develop, train, and deploy modern, state-of-the-art deep learning architectures (e.g., Transformers, variants of Transformers, Few Shots Learning) for 3D obstacle detection, dense occupancy prediction, semantic segmentation, and multi-object tracking.Ship High-Quality Products: Drive the end-to-end productization of perception models. You will have ownership of shipping robust, production-grade deep learning features to our global automotive customers, ensuring they meet the highest standards of safety and quality.Lead Corner-Case Driven Development: Champion a rigorous, safety-critical development process. You will proactively identify, mine, and solve long-tail corner cases in sophisticated urban and highway driving environments.Define Data Strategy: Act as the technical authority on data quality. You will define data labeling guidelines, establish quality control metrics, and work closely with data operations to ensure high-fidelity ground truth for sophisticated perception tasks.Technical Leadership: Serve as a technical pillar for the perception organization. You will mentor senior engineers, influence cross-functional teams (planning, mapping, and infrastructure), and set the technical roadmap for next-generation perception architectures.What we need to see:Ph.D. or MS in Computer Science, Robotics, Machine Learning, Computer Vision, or a related field (or equivalent experience).8+ years of applied research and software engineering experience, with a heavy emphasis on deep learning for computer vision.Proven Track Record: Demonstrated success as a lead technical contributor in shipping commercial, high-quality deep learning software products to end customers.Domain Expertise: Deep foundational knowledge and hands-on experience in building architectures for object detection, occupancy networks, semantic/instance segmentation, and temporal tracking.Data Intuition: A strong intuition for data-centric AI. Proven experience taking care of massive datasets, defining labeling taxonomies, and building automated pipelines to surface hard examples and edge cases.Engineering Excellence: Strong programming skills in Python and C++, with experience using deep learning frameworks like PyTorch.Ways to stand out from the crowd:Prior experience specifically within the autonomous driving or robotics industry shipping models deployed on edge compute.Experience with model optimization, quantization, and deployment on embedded platforms (especially using NVIDIA TensorRT).First-author publications at top-tier computer vision or machine learning conferences (e.g., CVPR, ICCV, ECCV, NeurIPS).Experience designing multi-modal perception systems (camera, lidar, radar fusion).Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 184,000 USD - 287,500 USD for Level 4, and 224,000 USD - 356,500 USD for Level 5.You will also be eligible for equity and benefits.Applications for this job will be accepted at least until July 12, 2026.This posting is for an existing vacancy. NVIDIA uses AI tools in its recruiting processes.NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law."
"Senior Field Application Engineer, ODM Support","US, TN, Remote",2026-07-08,JR2020937,nvidia,2026-07-08,2026-07-08,0.407,Full time,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-TN-Remote/Senior-Field-Application-Engineer--ODM-Support_JR2020937,,"NVIDIA has been transforming computer graphics, PC gaming, and accelerated computing for more than 25 years. It’s a unique legacy of innovation that’s fueled by great technology—and amazing people. Today, we’re tapping into the unlimited potential of AI to define the next era of computing. An era in which our GPU acts as the brains of computers, robots, and self-driving cars that can understand the world. Doing what’s never been done before takes vision, innovation, and the world’s best talent. As an NVIDIAN, you’ll be immersed in a diverse, supportive environment where everyone is inspired to do their best work. Come join the team and see how you can make a lasting impact on the world.We are seeking a Senior Field Applications Engineer to support NVIDIA rack-scale AI systems through partner integration, validation, launch readiness, and production ramp. This role works closely with internal architecture, engineering, program, account, and partner-facing teams to resolve technical issues, drive readiness, and support successful deployment of NVIDIA accelerated computing platforms through ODM and manufacturing integration ecosystems.Local to Nashville is strongly preferred. What you'll be doing:Be a technical specialist on GPU and networking products, partnering with account, program, architecture, and engineering teams to support design-in, integration readiness, issue resolution, and successful ramp execution.Actively establish and nurture technical relationships with partner engineering teams, technical leaders, internal stakeholders, and cross-functional launch teams.Identify customer architectures and key product requirements in the CSP/ODM AI market to successfully implement NVIDIA's solutions.Provide primarily onsite technical support, with remote and travel-based support as business needs require, to debug hardware, firmware, software, networking, and system integration issues.Lead the product across design-in, NPI, rack integration, validation, production ramp, sustaining support, and lifecycle transitions.Develop technical solutions including hardware & software demos and example system builds.Offer technical enablement to internal technical teams, account teams, program teams, and partner-facing stakeholders.Establish strong communication channels and collaborative relationships with internal teams to ensure a positive customer experience.What we need to see:BS or MS in Engineering, Electrical Engineering, Physics, or Computer Science (or equivalent experience).5+ years of experience in system design, datacenter deployment, manufacturing support, technical customer support, or ODM/partner integration.Capable of excelling in a dynamic, constantly evolving environment.Remarkable talent for effectively managing multiple initiatives and priorities.Expert analytical and problem-solving abilities.Strong time-management and organizational skills for coordinating complex projects.Excellent written and oral communication skills in English, with the ability to collaborate effectively with both management and engineering teams.Familiarity with server, rack, GPU, networking, storage, power, thermal, cabling, firmware, BMC, and Linux-based debug workflows.Experience supporting integration, validation, or production ramp of complex datacenter systems.Ways to stand out from the crowd:Experience with ARM and NVIDIA GPU development.Proficiency in C/C++ and Python programming.Knowledge of Embedded Linux Systems, APIs, and similar embedded OS.Experience working with ODMs, manufacturing partners, datacenter infrastructure teams, or rack-scale system integration environments.In-depth understanding of CPU architecture.NVIDIA is widely considered to be one of the technology world’s most desirable employers. We have some of the most forward-thinking and hardworking people in the world working for us. If you're creative, results-oriented and enjoy learning while having fun, then what are you waiting for? Apply today!Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 132,000 USD - 207,000 USD for Level 3, and 160,000 USD - 253,000 USD for Level 4.You will also be eligible for equity and benefits.Applications for this job will be accepted at least until July 12, 2026.This posting is for an existing vacancy. NVIDIA uses AI tools in its recruiting processes.NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law."
Network Software Architect,"US, CA, Santa Clara",2026-07-08,JR2020771,nvidia,2026-07-08,2026-07-08,0.3538,Full time,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Network-Software-Architect_JR2020771,,"NVIDIA Networking has been a leader in high performance networking infrastructure for many years. The next unit of computing is the datacenter, and the network makes it all possible! We are growing our networking architecture team with people passionate about accelerated computing. We are looking for you - a Networking Software Architect, to develop the next generation of networking protocols for AI.We are developing RDMA Transport protocols within the Networking software architecture team at NVIDIA. We build the underlying infrastructure under protocols such as RoCEv2, Multipath Reliable Connection (MRC) and NVIDIA Spectrum-X that form the basis for distributed AI training and inference. We're seeking a highly motivated, creative professional with networking protocols expertise along with experience in RDMA and its usage in large scale AI systems. Efficient and fast communication between GPUs directly impacts end-to-end AI application performance. This impact continues to grow with the increasing scale of next generation systems. This is an outstanding opportunity to advance the state-of-the-art, break performance barriers, and deliver platforms the world has never seen before. Are you ready to build the new and innovative technologies that will help realize NVIDIA's vision?What you'll be doing:Research and propose novel transport mechanisms based on RDMA technology for AI systems using simulations, experiments and proof-of-concept prototypes. Architect the frameworks for NVIDIA’s programmable networking devices for novel protocols.Provide system-level architecture to guide NVIDIA’s customers to deploy and operate the new protocols.Collaborate across NVIDIA to co-design the stack to exploit new transport mechanisms.What we need to see:M.S./Ph.D. degree in CS/CE or equivalent experience.12+ years of relevant experience.Excellent C/C++ programming and debugging skills.Research experience driving transport protocol innovations.Deep understanding of RDMA.Proven fundamentals of compute, network architecture and operating systems.Strong experience with Linux.Ability and flexibility to work and communicate effectively in a multi-national, multi-time-zone corporate environment.Ways to stand out from the crowd:Expertise in related technology and passion for networking. Experience with AI communication patterns and parallelization techniques.Strong collaborative and interpersonal skills and a proven track record of effectively guiding and influencing within a dynamic and multi-functional environment.Widely considered to be one of the technology world’s most desirable employers, NVIDIA offers highly competitive salaries and a comprehensive benefits package. As you plan your future, see what we can offer to you and your family www.nvidiabenefits.com/ Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 224,000 USD - 356,500 USD for Level 5, and 272,000 USD - 431,250 USD for Level 6.You will also be eligible for equity and benefits.Applications for this job will be accepted at least until July 12, 2026.This posting is for an existing vacancy. NVIDIA uses AI tools in its recruiting processes.NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law."
Senior Perception Engineer - Autonomous Vehicles,"US, CA, Santa Clara",2026-07-08,JR2020664,nvidia,2026-07-08,2026-07-08,0.3713,Full time,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Perception-Engineer---Autonomous-Vehicles_JR2020664-1,,"Intelligent machines powered by Artificial Intelligence computers that can learn, reason and interact with people are no longer science fiction. GPU Deep Learning has provided the foundation for machines to learn, perceive, reason and solve problems. Now, NVIDIA’s GPU runs Deep Learning algorithms, simulating human intelligence, and acts as the brain of computers, robots and self-driving cars that can perceive and understand the world.We are now looking for an extraordinary Senior Perception Engineer to develop and productize NVIDIA’s autonomous driving solutions. As a member of our perception team, you will work on building world-class 3D obstacle perception solutions based on multi-sensor fusion, including cameras, ultrasonic sensors, and radar, to estimate high-resolution reconstruction of the world. The primary approach will be deep learning. You will be challenged to improve robustness and accuracy as well as efficiency of the solutions to fully enable autonomous driving anywhere and anytime.What you’ll be doing:Perception experts with application focus will be on multi-sensor fusion based deep learning model development for obstacle perception/fusion in complex driving environments.Applied research and development of innovative deep learning and multi-sensor fusion algorithms to improve output accuracy of 3D obstacle perception solutions under challenging and diverse scenarios.Identify and analyze the strength and weakness of the developed 3D obstacle perception solutions using large scale benchmark data (both real and synthetic) and improve them iteratively through KPI building and optimization. This includes careful data verification, model architecture design, understanding details of loss function engineering, and being capable of finding detailed ML bugs and iterating toward perfection.Productize the developed 3D obstacle perception solutions by meeting product requirements for safety, latency, and SW robustness, with a strong emphasis on production deep learning model development.Drive and prioritize data-driven development by working with large data collection and labeling teams to bring in high value data to improve perception system accuracy. Efforts will include data collection prioritization and planning, labeling prioritization, so that value of data is maximized.What we need to see:10+ years of hands-on work experience in developing deep learning and algorithms to solve sophisticated real world problems, and proficiency in using deep learning frameworks (e.g., PyTorch).Experience in multi-sensor fusion (cameras, ultrasonic sensors, radar) for perception tasks, particularly in high-resolution world reconstruction.Proven experience in production deep learning model development, including careful data verification, model architecture design, loss function engineering, and debugging ML models.Experience in data-driven development and collaboration with data and ground truth teams.Strong programming skills in python and/or C++.Outstanding communication and teamwork skills as we work as a tightly-knit team, always discussing and learning from each other.BS/MS/PhD in CS, EE, sciences or related fields (or equivalent experience)Ways to stand out from the crowd:Experience on end-to-end deep learning model development is a plus.Proven expertise in developing perception solutions for autonomous driving or robotics using deep learning with multi-sensor input.Hands-on experience in developing and deploying DNN-based solutions to embedded platforms for real time applications.Good understanding of fundamentals of 3D computer vision, camera calibrations including intrinsic and extrinsic, and sensor fusion principles.Experience with development in CUDA language. The ability to implement CUDA kernels as part of training or inference pipelines.Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 184,000 USD - 287,500 USD for Level 4, and 224,000 USD - 356,500 USD for Level 5.You will also be eligible for equity and benefits.Applications for this job will be accepted at least until July 12, 2026.This posting is for an existing vacancy. NVIDIA uses AI tools in its recruiting processes.NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law."
Senior Machine Learning Engineer,"US, CA, Santa Clara",2026-07-08,JR2020965,nvidia,2026-07-08,2026-07-08,0.375,Full time,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Machine-Learning-Engineer_JR2020965,,"Intelligent machines powered by Artificial Intelligence computers that can learn, reason, and interact with people are no longer science fiction. Today, a self-driving vehicle powered by AI can meander through a country road at night and find its way. NVIDIA's GPU runs Deep Learning algorithms, simulating human intelligence, and acts as the brain of computers, robots, and self-driving vehicles that can perceive and understand the world.Our team is building the machine learning backbone of the Perception component for NVIDIA DRIVE AV. We are seeking the best Machine Learning Engineers with a background in computer vision, LiDAR & camera perception, and AI infrastructure who are passionate about solving the hardest problems for self-driving cars. Are you interested in inventing human-level AI for perception in the unconstrained world under any conditions? If so, join us!What You'll Be Doing:Model Development: Design, train, and optimize innovative machine learning models for LiDAR perception (e.g., road element detection, semantic segmentation, tracking).Develop and coordinate entire ML workflows, covering data pipelines, model training, model metrics, continuous performance instrumentation, and reporting.Productization: Take ML models and algorithms from initial evaluation and experimentation all the way to shipping them as part of the NVIDIA DRIVE AV platform, developing highly efficient product code in C++.Innovation: Keep track of the latest developments in machine learning, and incorporate techniques that improve platform performance.Collaborate with LiDAR/camera teams, developers, engineers, and managers to turn complex ideas into reliable solutions for autonomous driving.What We Need to See:BS or MS in Computer Science, Engineering, or a related field, or equivalent experience.6+ years of relevant proven industry experience applying machine learning to address real-world problems.Strong C++ and Python programming and debugging skills with experience in developing for large, complex systems.Deep practical experience applying machine learning to lidar/camera perception in automotive or related fields.Experience with deep learning frameworks (e.g., PyTorch, TensorFlow) and a strong understanding of the mathematical foundations of ML.Building and sustaining training and essential metric workflows for large-scale datasets.Excellent communication and analytical skills. Self-motivated drive to solve hard problems.Ways to Stand Out From the Crowd:LiDAR or Camera Perception Experience: Proven track record of developing and shipping deep learning models for LiDAR/Camera in a production environment.Advanced Model Knowledge: Familiarity with modern network architectures like Transformers and their application to visual recognition tasks.AV Production Experience: A history of delivering ML features and models into a production autonomous vehicle stack or a related robotics product.Performance Optimization: Experience with model optimization for real-time inference on embedded or automotive platforms (e.g., using TensorRT).We believe that realizing self-driving vehicles will be a defining contribution of our generation (e.g., traffic accidents are responsible for ~1.25 million deaths per year worldwide). We have the funding and scale, but we need your help on our team. NVIDIA is widely considered to be one of the technology world’s most desirable employers with some of the most brilliant and talented people in the world working here. If you're creative and autonomous, we want to hear from you!Your base salary will be determined based on your location, experience, and the pay of employees in similar positions. The base salary range is 184,000 USD - 287,500 USD for Level 4, and 224,000 USD - 356,500 USD for Level 5.You will also be eligible for equity and benefits.Applications for this job will be accepted at least until July 12, 2026.This posting is for an existing vacancy. NVIDIA uses AI tools in its recruiting processes.NVIDIA is committed to fostering an inclusive work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law."
